queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-0b29ecdaf8d57ee4,rebuild_derived_period_from_1m,wr:60m:2010-01-04:2026-07-10,"[""RES-cb90c2f3cd2fc104""]",wr,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-4ef238c2be0f6830,rebuild_derived_period_from_1m,y:15m:2010-01-04:2026-07-10,"[""RES-2615b81257b8391e""]",y,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-9560c69f4a6aa688,rebuild_derived_period_from_1m,y:30m:2010-01-04:2026-07-10,"[""RES-886bc918644dc6a1""]",y,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-d9d0ffb745fc5ee4,rebuild_derived_period_from_1m,y:5m:2010-01-04:2026-07-10,"[""RES-6c0927a5a1cd263a""]",y,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-fea0314f781db817,rebuild_derived_period_from_1m,y:60m:2010-01-04:2026-07-10,"[""RES-08ffd62c5bcb0590""]",y,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-388a0a73e7dee232,rebuild_derived_period_from_1m,zc:15m:2015-05-18:2026-07-10,"[""RES-22125bf99dd4e61f""]",zc,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-05-18"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-6a3b11d5880a8c47,rebuild_derived_period_from_1m,zc:30m:2015-05-18:2026-07-10,"[""RES-8a9a12b16c971c49""]",zc,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-05-18"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-f1a5eb7384d51580,rebuild_derived_period_from_1m,zc:5m:2015-05-18:2026-07-10,"[""RES-4292503967fe297a""]",zc,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-05-18"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-403adc9f5b553daa,rebuild_derived_period_from_1m,zc:60m:2015-05-18:2026-07-10,"[""RES-23f9046dd8ff782a""]",zc,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-05-18"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-02d066d9c574ef7d,rebuild_derived_period_from_1m,zn:15m:2010-01-04:2026-07-10,"[""RES-3000565d7ef98418""]",zn,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-702dcac4ead9d5a0,rebuild_derived_period_from_1m,zn:30m:2010-01-04:2026-07-10,"[""RES-5ec9c43061b8da46""]",zn,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-9649f38750b892cc,rebuild_derived_period_from_1m,zn:5m:2010-01-04:2026-07-10,"[""RES-630f4e2f40bfc935""]",zn,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-2bcb4cf3c15f1532,rebuild_derived_period_from_1m,zn:60m:2010-01-04:2026-07-10,"[""RES-ae2f5719a939dd42""]",zn,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
